respondent_id,frame,wave,survey_month,state,open_response_text,cleaned_text,theme
R00051,household,3,March 2024,OH,"My split shift schedule never aligns with the center's hours, so coverage falls apart. Food insecurity is creeping back—we rely on the pantry between paychecks.",my split shift schedule never aligns center s hours so coverage falls apart food insecurity creeping back rely pantry between paychecks,EMPLOYMENT_DISRUPTION
R00051,household,3,March 2024,OH,"My split shift schedule never aligns with the center's hours, so coverage falls apart. Food insecurity is creeping back—we rely on the pantry between paychecks.",my split shift schedule never aligns center s hours so coverage falls apart food insecurity creeping back rely pantry between paychecks,FOOD_INSECURITY
R00051,household,3,March 2024,OH,"My split shift schedule never aligns with the center's hours, so coverage falls apart. Food insecurity is creeping back—we rely on the pantry between paychecks.",my split shift schedule never aligns center s hours so coverage falls apart food insecurity creeping back rely pantry between paychecks,SCHEDULING_CONSTRAINTS
R00052,household,2,February 2024,NC,We cannot afford reliable care when costs rise faster than wages.,cannot afford reliable care when costs rise faster than wages,AFFORDABILITY
R00053,household,2,February 2024,GA,"Finding after-school care is a battle every semester, and options keep shrinking.",finding after school care battle every semester options keep shrinking,CHILDCARE_ACCESS
R00054,provider,3,March 2024,PA,I field calls daily from parents desperate for openings we just do not have. Affordability pressures mean delays in payments and tighter margins for the program.,i field calls daily parents desperate openings just do not have affordability pressures mean delays payments tighter margins program,AFFORDABILITY
R00056,provider,1,January 2024,MA,Scheduling constraints force us to close early when multiple people call out. Affordability pressures mean delays in payments and tighter margins for the program. I am juggling second jobs because enrollment swings disrupt my own employment stability.,scheduling constraints force us close early when multiple people call out affordability pressures mean delays payments tighter margins program i am juggling second jobs because enrollment swings disrupt my own employment stability,AFFORDABILITY
R00056,provider,1,January 2024,MA,Scheduling constraints force us to close early when multiple people call out. Affordability pressures mean delays in payments and tighter margins for the program. I am juggling second jobs because enrollment swings disrupt my own employment stability.,scheduling constraints force us close early when multiple people call out affordability pressures mean delays payments tighter margins program i am juggling second jobs because enrollment swings disrupt my own employment stability,EMPLOYMENT_DISRUPTION
R00057,provider,3,March 2024,CA,"No substitutes are available, so I cover multiple classrooms daily.",no substitutes available so i cover multiple classrooms daily,PROVIDER_STAFF_SHORTAGE
R00058,provider,2,February 2024,WA,"We are short staffed and cannot hire assistants even after months of recruiting. Managing constant schedule changes with too few people is crushing my mental health. I see children coming in hungry, and our program scrambles to cover snacks.",short staffed cannot hire assistants even after months recruiting managing constant schedule changes too few people crushing my mental health i see children coming hungry our program scrambles cover snacks,PROVIDER_STAFF_SHORTAGE
R00058,provider,2,February 2024,WA,"We are short staffed and cannot hire assistants even after months of recruiting. Managing constant schedule changes with too few people is crushing my mental health. I see children coming in hungry, and our program scrambles to cover snacks.",short staffed cannot hire assistants even after months recruiting managing constant schedule changes too few people crushing my mental health i see children coming hungry our program scrambles cover snacks,SCHEDULING_CONSTRAINTS
