respondent_id,frame,wave,AFFORDABILITY,CHILDCARE_ACCESS,EMPLOYMENT_DISRUPTION,FOOD_INSECURITY,PROVIDER_STAFF_SHORTAGE,SCHEDULING_CONSTRAINTS,STRESS_BURNOUT,stress_score,food_insecurity,employment_disruption,provider_closure_risk,closure_risk_high
R01369,provider,1,False,False,False,False,False,False,True,34.0800135309319,0,0,1.0,0
R01370,household,3,False,False,True,False,False,True,True,35.788833935668066,0,0,0.0,0
R01371,provider,2,False,True,True,False,False,False,False,8.911471345238764,0,0,2.0,1
R01372,provider,1,True,False,False,False,False,False,False,22.974726426396316,1,0,1.0,0
R01373,household,2,False,True,False,False,False,True,False,22.363499843927666,0,1,0.0,0
R01374,household,3,False,True,True,False,False,True,False,9.744331077325384,1,0,0.0,0
R01375,household,2,True,False,True,False,False,True,False,19.93000724733946,0,1,0.0,0
R01376,household,2,True,False,False,True,False,False,False,20.187206934199576,1,0,0.0,0
R01377,household,3,False,False,False,False,False,True,False,23.323340211942234,0,0,0.0,0
R01378,household,3,False,True,True,False,False,False,False,19.063568201693133,0,1,0.0,0
R01379,provider,2,True,False,False,False,False,False,False,19.747388501084277,0,0,1.0,0
R01380,provider,1,False,False,False,False,True,True,False,29.834144967101626,1,0,2.0,1
R01381,household,3,False,False,False,False,False,False,True,33.80792313209719,0,1,0.0,0
R01382,household,3,False,False,True,False,False,True,True,10.780289201184338,0,0,0.0,0
R01383,household,3,True,False,False,True,False,True,True,29.183539077512677,1,0,0.0,0
R01384,household,1,False,False,False,False,False,True,True,26.053634074396562,1,0,0.0,0
R01385,household,1,True,False,False,False,False,False,False,7.487408563638173,1,0,0.0,0
R01386,household,1,False,True,False,False,False,False,False,18.565098349393875,0,0,0.0,0
R01387,provider,3,False,False,False,False,False,False,False,25.49254663446304,1,0,0.0,0
R01388,provider,1,True,False,True,False,False,True,False,13.216516872464595,1,0,2.0,1
R01389,household,3,True,True,True,True,False,False,True,24.91989127945075,0,0,0.0,0
R01390,household,1,False,False,False,False,False,False,False,12.505059136221373,0,0,0.0,0
R01391,household,3,True,False,False,True,False,False,True,19.821123032486334,0,0,0.0,0
R01392,household,1,False,False,False,True,False,True,False,27.44176115623719,1,0,0.0,0
R01393,provider,2,False,False,True,False,False,False,False,14.744653079329051,0,0,1.0,0
R01394,household,2,True,False,True,False,False,True,False,21.94472078063015,0,1,0.0,0
R01395,provider,3,False,False,False,True,False,False,False,6.772691303634078,1,0,1.0,0
R01396,provider,3,True,False,False,False,False,False,False,29.173905368369283,0,0,1.0,0
R01397,provider,2,False,False,False,False,False,False,False,21.615914677838994,1,0,0.0,0
R01398,household,1,True,False,False,True,False,False,False,16.90500094409843,0,0,0.0,0
R01399,household,2,False,False,False,False,False,False,True,25.7367937357743,0,0,0.0,0
R01400,provider,1,True,False,False,False,True,False,False,9.541083426313138,0,0,3.0,1
R01401,provider,3,False,False,True,False,False,False,False,25.095184450515944,0,0,1.0,0
R01402,household,2,True,False,False,True,False,False,True,25.705967126249625,1,0,0.0,0
R01403,provider,3,False,False,False,True,False,False,False,16.775582909709392,1,0,1.0,0
R01404,household,2,False,False,False,False,False,True,False,17.055023007216164,0,0,0.0,0
R01405,household,2,True,True,True,False,False,True,False,16.752362354115505,0,1,0.0,0
R01406,household,1,True,False,False,False,False,True,False,25.32377470726887,0,0,0.0,0
R01407,household,1,True,False,False,False,False,False,False,19.535441100625338,1,0,0.0,0
R01408,household,3,True,False,True,False,False,False,True,33.252731305544735,0,1,0.0,0
R01409,provider,3,False,False,False,False,False,False,True,26.93409583945396,0,0,2.0,1
R01410,household,2,False,False,False,False,False,True,False,23.584694910671363,0,0,0.0,0
R01411,household,2,False,False,True,False,False,False,True,19.096540043405355,0,1,0.0,0
R01412,household,3,False,False,True,False,False,False,True,35.33349693637033,0,1,0.0,0
R01413,household,2,False,False,True,True,False,True,False,10.057388047108635,0,0,0.0,0
R01414,household,1,False,False,False,False,False,False,False,25.565623941377908,0,0,0.0,0
R01415,household,2,False,False,False,False,False,True,False,29.568346291802875,0,0,0.0,0
R01416,provider,1,False,False,True,False,True,False,False,12.887047164206438,0,0,2.0,1
R01417,household,3,False,False,False,False,False,False,False,31.37564166333584,0,0,0.0,0
R01418,household,1,False,True,False,False,False,False,True,33.86177343475246,0,0,0.0,0
R01419,household,2,False,True,True,False,False,True,False,25.568107654550033,0,0,0.0,0
R01420,provider,2,False,False,False,False,False,True,True,29.41414828129892,1,0,1.0,0
R01421,provider,3,False,False,True,True,False,True,False,19.639598806797608,1,0,1.0,0
R01422,household,3,True,False,False,False,False,True,False,17.544038210204594,1,0,0.0,0
R01423,provider,1,False,False,False,True,False,True,False,22.1648321434062,1,0,1.0,0
R01424,household,1,False,False,True,False,False,False,True,32.45023589012051,0,0,0.0,0
R01425,household,3,False,False,False,False,False,True,False,21.803423358872514,0,0,0.0,0
R01426,household,1,False,True,False,False,False,False,False,12.53133826117626,0,0,0.0,0
R01427,provider,3,False,True,False,False,False,False,True,31.708220879985223,0,0,1.0,0
R01428,household,1,True,False,True,True,False,False,False,23.526904478368753,0,0,0.0,0
R01429,provider,2,False,False,False,True,False,False,False,21.927957170686717,0,0,1.0,0
R01430,household,3,False,False,False,False,False,True,False,26.76044343980304,0,0,0.0,0
R01431,household,2,True,False,True,False,False,True,True,21.65683806126653,0,1,0.0,0
R01432,household,3,False,False,True,False,False,False,False,12.426064997216523,0,0,0.0,0
R01433,household,3,True,False,False,False,False,False,False,12.790839416155322,1,0,0.0,0
R01434,household,1,False,False,True,False,False,False,False,8.187220509252853,0,1,0.0,0
R01435,household,1,False,False,False,True,False,False,False,19.4216916692757,0,0,0.0,0
R01436,household,3,False,False,False,False,False,True,False,18.824659082458115,0,1,0.0,0
R01437,provider,1,False,False,True,False,False,False,False,15.360073772821748,0,0,0.0,0
R01438,provider,1,False,False,True,False,False,False,False,0.26628705392958096,0,0,1.0,0
R01439,household,3,False,False,False,True,False,True,False,12.839292778693693,1,1,0.0,0
R01440,household,2,False,True,True,False,False,False,False,24.725043908419,0,1,0.0,0
R01441,household,1,False,True,True,False,False,False,False,14.012243999621214,1,1,0.0,0
R01442,provider,1,True,False,False,True,False,False,True,28.25657640637053,1,0,1.0,0
R01443,household,3,False,False,False,False,False,False,False,9.655887420148463,0,0,0.0,0
R01444,household,1,True,False,False,True,False,True,False,28.57927423049236,1,0,0.0,0
R01445,provider,2,True,False,False,False,False,False,False,17.13583403967194,1,0,1.0,0
R01446,household,1,True,True,True,True,False,False,False,19.74024237890121,0,1,0.0,0
R01447,household,1,False,True,False,False,False,False,True,39.112004201998715,1,1,0.0,0
R01448,household,3,False,False,True,False,False,False,False,27.098640603536424,0,0,0.0,0
R01449,household,3,True,False,False,False,False,False,False,16.160606272277654,1,0,0.0,0
R01450,provider,3,False,False,False,False,True,True,False,16.601621027393897,0,0,2.0,1
R01451,household,1,False,False,False,False,False,True,False,17.847060131709952,0,0,0.0,0
R01452,household,3,False,True,True,False,False,True,False,22.18904247320178,0,1,0.0,0
R01453,provider,1,False,False,True,False,False,False,False,17.368655194494774,0,0,1.0,0
R01454,household,3,False,False,False,False,False,False,False,15.62853512997917,0,0,0.0,0
R01455,provider,2,False,False,False,True,True,False,False,26.803087504254254,1,0,3.0,1
R01456,household,1,True,False,False,True,False,False,False,17.31474064933298,0,1,0.0,0
R01457,household,1,False,False,True,False,False,False,False,31.797534558223916,0,0,0.0,0
R01458,household,2,True,False,True,True,False,False,True,24.65813553377426,1,1,0.0,0
R01459,provider,2,False,False,False,False,False,False,False,28.711910365348366,0,0,1.0,0
R01460,provider,2,True,False,False,True,False,False,False,20.14391653626376,0,0,1.0,0
R01461,provider,1,False,False,True,False,False,True,False,26.335880451446343,0,0,1.0,0
R01462,provider,1,True,False,False,False,False,True,True,20.66592812823484,0,0,2.0,1
R01463,household,2,False,True,False,False,False,False,False,12.87744466447553,1,1,0.0,0
R01464,household,1,False,True,False,False,False,False,False,20.758235730089925,0,0,0.0,0
R01465,household,3,False,False,False,False,False,True,False,24.956083143039255,0,0,0.0,0
R01466,provider,3,False,False,False,False,True,True,True,32.8554833933925,0,0,2.0,1
R01467,provider,1,False,False,False,False,False,False,False,10.281639989497817,0,0,1.0,0
R01468,household,2,False,True,False,False,False,True,True,17.523288035170115,0,0,0.0,0
R01469,provider,1,False,False,True,False,False,True,True,22.651101103574984,0,0,2.0,1
R01470,household,2,True,False,True,False,False,False,True,17.26706815639301,1,1,0.0,0
R01471,household,1,True,False,True,True,False,False,False,18.656912156682527,0,0,0.0,0
R01472,household,1,True,True,False,True,False,False,False,24.75026353024815,0,1,0.0,0
R01473,household,3,False,False,False,False,False,True,False,20.39317716926795,0,0,0.0,0
R01474,provider,2,False,True,False,False,False,False,False,4.437511455972885,0,0,1.0,0
R01475,household,2,False,False,True,False,False,True,False,19.124623026820366,0,0,0.0,0
R01476,provider,1,False,False,False,False,False,False,False,17.023206020204356,0,0,1.0,0
R01477,provider,2,False,False,False,False,True,False,False,30.575992501352637,0,0,3.0,1
R01478,household,3,False,False,False,False,False,False,False,9.257172522482662,0,0,0.0,0
R01479,household,1,False,True,False,False,False,False,True,25.931847923204923,0,0,0.0,0
R01480,provider,1,True,False,False,False,False,False,False,28.235116083267386,0,0,1.0,0
R01481,household,3,False,False,False,True,False,False,False,20.699870048079287,1,0,0.0,0
R01482,provider,3,False,False,False,False,False,False,False,21.379878441098548,0,0,1.0,0
R01483,household,2,False,False,True,True,False,False,False,18.687506622143268,0,1,0.0,0
R01484,household,2,False,False,False,False,False,True,False,23.396605647734233,0,0,0.0,0
R01485,provider,2,False,False,True,False,False,True,False,25.473144415694165,0,0,1.0,0
R01486,household,1,False,True,True,False,False,False,False,13.143082086643401,0,0,0.0,0
R01487,provider,1,False,False,True,True,False,False,False,23.2683514734492,1,0,1.0,0
R01488,household,1,False,False,False,False,False,False,False,9.761981898686765,0,0,0.0,0
R01489,provider,3,False,True,False,False,False,False,False,19.97020783698923,0,0,1.0,0
R01490,household,1,False,False,False,False,False,True,False,20.35032350948937,1,0,0.0,0
R01491,household,1,False,False,True,False,False,False,True,19.8775048847279,1,0,0.0,0
R01492,household,1,False,True,True,False,False,False,False,17.86388834804612,0,0,0.0,0
R01493,household,3,False,False,False,False,False,True,False,16.05733084730987,0,0,0.0,0
R01494,household,1,False,False,False,False,False,False,True,20.052696358034392,1,0,0.0,0
R01495,provider,3,True,False,False,False,False,False,False,15.878311550318134,1,0,1.0,0
R01496,household,3,False,False,True,False,False,True,True,21.644893111029045,0,0,0.0,0
R01497,household,3,False,True,False,False,False,False,False,19.93678478455949,0,0,0.0,0
R01498,provider,3,False,False,False,False,False,True,False,13.689447880448721,0,0,0.0,0
R01499,household,1,False,False,False,False,False,False,False,22.271862137946307,1,0,0.0,0
R01500,household,3,False,False,True,False,False,False,True,20.100506015167447,0,0,0.0,0
R01501,provider,1,False,False,False,False,True,False,False,14.602230506513962,0,0,2.0,1
R01502,household,2,False,True,False,True,False,True,False,14.027016363610944,0,0,0.0,0
R01503,provider,1,False,False,False,False,False,False,False,25.950880373249035,0,0,1.0,0
R01504,household,1,False,True,False,False,False,True,False,21.23927011327597,0,0,0.0,0
R01505,household,2,False,True,True,False,False,True,False,18.803763361339655,0,1,0.0,0
R01506,household,3,False,False,True,False,False,False,True,32.288540970066094,1,1,0.0,0
R01507,household,1,False,True,True,False,False,True,True,14.48093185987936,0,1,0.0,0
R01508,provider,2,False,False,False,False,False,True,False,18.51586778057196,0,0,1.0,0
R01509,provider,1,False,True,False,False,True,False,False,29.985085066828574,0,0,2.0,1
R01510,household,1,False,True,True,False,False,False,False,18.794079038416037,0,1,0.0,0
R01511,household,1,True,False,False,True,False,True,False,20.809844363435836,1,0,0.0,0
R01512,provider,3,False,False,False,False,True,False,False,21.288770277853175,0,0,1.0,0
R01513,household,3,False,False,False,False,False,True,True,30.581310250581886,0,0,0.0,0
R01514,household,2,False,True,False,False,False,False,True,16.166645777649226,0,0,0.0,0
R01515,household,1,True,False,False,True,False,False,False,7.906041109253838,1,0,0.0,0
R01516,household,1,True,False,False,False,False,True,False,20.858452433596252,0,0,0.0,0
R01517,household,1,True,False,False,False,False,True,True,24.678643889095156,0,0,0.0,0
R01518,household,2,True,False,False,False,False,False,False,25.872151573319485,0,0,0.0,0
R01519,provider,2,False,False,True,False,False,True,False,18.921049873373256,0,0,2.0,1
R01520,provider,3,False,False,False,False,False,False,False,6.3928155857212925,1,0,1.0,0
R01521,household,1,False,True,False,False,False,False,False,10.391916498936018,0,0,0.0,0
R01522,household,2,True,False,False,False,False,True,False,4.142246249882284,1,0,0.0,0
R01523,provider,3,False,False,False,False,False,True,True,25.164642914137655,1,0,1.0,0
R01524,household,1,False,True,True,False,False,False,False,16.8696952364137,0,1,0.0,0
R01525,household,2,False,False,True,False,False,True,True,23.451935592864753,1,1,0.0,0
R01526,household,1,False,False,True,False,False,False,False,24.473274234178433,0,1,0.0,0
R01527,household,2,False,True,False,False,False,False,True,33.96056564827063,0,0,0.0,0
R01528,household,1,False,True,True,False,False,False,True,22.330492857060555,0,1,0.0,0
R01529,household,2,False,True,True,False,False,True,False,6.964160365953037,0,1,0.0,0
R01530,provider,1,False,False,True,False,False,True,False,23.666236397970252,0,0,1.0,0
R01531,provider,2,True,False,False,False,False,False,False,21.332161371051452,0,0,2.0,1
R01532,household,2,True,False,False,True,False,False,False,19.85634942094167,1,0,0.0,0
R01533,provider,3,False,False,False,False,False,False,True,34.502877602656724,0,0,1.0,0
R01534,household,3,False,False,False,False,False,False,False,11.01103142123376,0,0,0.0,0
R01535,household,2,False,False,False,False,False,False,False,30.05253231711083,0,0,0.0,0
R01536,provider,3,False,False,False,False,True,True,True,18.41740684811333,0,0,3.0,1
R01537,household,3,False,False,False,False,False,True,True,33.47610038482259,0,0,0.0,0
R01538,provider,3,False,False,False,True,False,False,True,15.206049758972675,0,0,1.0,0
R01539,provider,3,True,False,False,False,False,False,False,12.418411876379695,1,0,0.0,0
R01540,household,3,False,True,True,False,False,True,False,27.88600185660525,1,1,0.0,0
R01541,provider,1,False,False,True,False,False,False,False,16.4346010619949,0,0,0.0,0
R01542,household,2,False,True,True,False,False,False,False,23.039535630796788,1,1,0.0,0
R01543,provider,2,False,False,False,True,False,False,False,19.421732332315475,1,0,0.0,0
R01544,household,1,False,True,True,False,False,True,False,18.166234150162904,0,1,0.0,0
R01545,provider,3,False,False,False,False,False,True,True,35.58514618107043,0,0,1.0,0
R01546,household,1,True,False,False,True,False,True,False,20.250327472876346,1,0,0.0,0
R01547,household,2,True,True,False,True,False,False,True,18.526538120207107,1,0,0.0,0
R01548,household,3,False,False,False,False,False,False,False,13.18055944828977,0,0,0.0,0
R01549,provider,1,False,False,False,False,False,False,False,21.307150372210167,0,0,1.0,0
R01550,household,2,True,False,True,False,False,False,False,20.37305463817505,0,0,0.0,0
R01551,household,3,True,False,True,True,False,False,False,8.59765049858737,0,1,0.0,0
R01552,household,2,False,True,True,False,False,True,False,15.495923654803953,0,1,0.0,0
R01553,household,2,True,True,False,True,False,True,False,17.070200180059366,0,1,0.0,0
R01554,household,1,False,True,True,False,False,True,False,17.174338980462533,0,1,0.0,0
R01555,provider,2,False,False,True,False,False,False,False,9.744518468390691,1,0,1.0,0
R01556,household,1,True,False,True,True,False,False,True,21.72432872613701,0,0,0.0,0
R01557,provider,3,True,False,False,False,False,False,False,13.628337088442835,0,0,1.0,0
R01558,provider,1,False,False,True,False,False,True,False,25.12292227303176,0,0,1.0,0
R01559,household,2,False,False,True,False,False,False,True,32.01712548992997,1,1,0.0,0
R01560,household,1,False,True,True,False,False,False,False,17.125137251467105,0,1,0.0,0
R01561,provider,1,False,False,True,False,False,False,False,15.64776122477561,0,0,2.0,1
R01562,household,3,False,False,False,False,False,False,True,27.066286948285125,0,1,0.0,0
R01563,household,1,False,True,False,False,False,True,False,15.54797006646893,0,1,0.0,0
R01564,household,3,False,False,True,False,False,False,False,11.119007506995354,1,1,0.0,0
R01565,household,2,True,False,False,True,False,False,False,12.358672746445698,1,0,0.0,0
R01566,provider,3,False,False,False,False,True,False,True,25.544310612662652,0,0,2.0,1
R01567,provider,2,False,False,True,False,False,False,False,11.019157201246374,1,0,0.0,0
R01568,household,2,True,True,True,False,False,False,False,18.972357354377248,0,1,0.0,0
R01569,provider,3,False,False,True,False,False,True,False,24.25396122185335,0,0,2.0,1
R01570,household,2,False,False,False,False,False,True,False,10.673342259654518,0,0,0.0,0
R01571,household,1,False,False,False,False,False,False,False,18.1507722672962,0,0,0.0,0
R01572,household,2,True,False,False,False,False,False,False,16.68038522840199,1,0,0.0,0
R01573,provider,1,True,False,False,False,False,False,False,20.049052113220817,0,0,0.0,0
R01574,household,3,True,False,True,False,False,False,True,25.777542713717384,0,0,0.0,0
R01575,provider,1,False,False,True,False,False,False,False,9.278404320410214,1,0,0.0,0
R01576,household,1,False,True,False,False,False,True,False,12.343072745111847,0,0,0.0,0
R01577,household,1,False,False,False,False,False,False,False,18.176541453509838,0,0,0.0,0
R01578,household,1,True,False,True,True,False,False,False,24.172685518473056,0,0,0.0,0
R01579,household,1,True,False,True,False,False,False,False,4.7148757737419835,0,1,0.0,0
R01580,provider,1,False,False,False,False,True,False,True,25.39927209222369,0,0,3.0,1
R01581,household,1,True,True,True,False,False,False,False,25.13773203172586,1,1,0.0,0
R01582,household,2,False,False,True,False,False,False,False,17.081844742762723,1,0,0.0,0
R01583,provider,2,True,False,True,False,False,True,False,24.803330124153256,0,0,1.0,0
R01584,household,2,False,False,False,False,False,False,True,21.658254876200104,0,0,0.0,0
R01585,household,1,False,False,False,False,False,True,False,18.731776536179314,0,0,0.0,0
R01586,provider,1,False,False,False,False,False,False,False,8.274518890151091,0,0,0.0,0
R01587,household,3,True,True,True,False,False,False,True,9.886644626086975,0,1,0.0,0
R01588,household,1,True,False,False,False,False,False,False,23.656594807351652,0,1,0.0,0
R01589,provider,2,False,False,False,True,False,False,False,12.090030433653348,1,0,1.0,0
R01590,provider,3,True,False,False,False,False,False,False,15.266832929979417,0,0,1.0,0
R01591,provider,3,False,False,False,False,False,True,False,11.747118155566502,0,0,1.0,0
R01592,household,1,False,False,False,False,False,False,True,20.234828264723863,0,0,0.0,0
R01593,household,2,True,False,True,False,False,False,False,16.9569737994323,0,0,0.0,0
R01594,household,1,True,True,False,True,False,False,False,13.622536835186121,1,0,0.0,0
R01595,household,1,False,True,True,False,False,False,False,20.26782598796819,0,1,0.0,0
R01596,provider,3,False,False,False,True,False,True,True,36.02099993116181,1,0,1.0,0
R01597,household,1,True,False,False,True,False,False,False,19.925097877947643,1,0,0.0,0
R01598,household,1,True,False,True,False,False,True,False,20.715385630459398,1,1,0.0,0
R01599,household,1,True,False,True,True,False,True,False,29.755447581250692,1,0,0.0,0
R01600,provider,1,True,False,True,False,False,False,False,11.594437385730684,1,0,1.0,0
R01601,provider,2,False,False,True,False,False,True,False,21.360213423223506,0,0,1.0,0
R01602,household,1,False,False,True,False,False,False,True,37.631749995350425,1,1,0.0,0
R01603,household,3,False,False,True,False,False,True,False,28.220077988379828,0,0,0.0,0
R01604,household,1,True,False,True,True,False,True,False,11.84788504322555,1,1,0.0,0
R01605,household,2,True,False,True,True,False,False,False,16.12586735006478,1,0,0.0,0
R01606,household,3,False,False,True,False,False,True,False,26.887602843856428,1,1,0.0,0
R01607,household,1,False,False,True,True,False,True,False,22.832302407872426,0,1,0.0,0
R01608,household,3,True,False,False,False,False,False,False,19.171578188878637,0,0,0.0,0
R01609,household,2,True,False,False,False,False,False,False,16.69389183939206,0,0,0.0,0
R01610,provider,3,True,False,True,False,False,True,False,18.166730812769355,1,0,1.0,0
R01611,household,2,False,False,False,False,False,False,False,19.729314378541947,0,0,0.0,0
R01612,household,1,False,False,False,False,False,False,True,22.9547646480086,0,0,0.0,0
R01613,household,3,True,False,False,False,False,False,False,17.744528273733334,1,0,0.0,0
R01614,provider,2,True,False,False,False,False,False,False,18.471592236690224,0,0,0.0,0
R01615,provider,1,False,True,False,False,False,False,False,13.931570829039005,0,0,1.0,0
R01616,household,1,False,False,False,True,False,False,False,21.19277624328863,1,0,0.0,0
R01617,household,1,False,True,False,False,False,True,False,37.378256721540275,0,0,0.0,0
R01618,provider,2,False,True,False,False,False,False,True,13.935391864515868,0,0,1.0,0
R01619,household,2,False,False,True,False,False,False,True,28.640481177029518,1,1,0.0,0
R01620,provider,3,False,False,False,False,False,False,False,13.438859468286566,0,0,1.0,0
R01621,provider,2,False,True,False,False,False,False,False,21.4644154651155,0,0,1.0,0
R01622,provider,3,False,True,True,False,False,True,False,20.46910140112982,1,0,1.0,0
R01623,household,1,True,False,False,True,False,False,False,22.57112864425478,1,0,0.0,0
R01624,household,2,True,False,True,True,False,True,False,25.366562752862535,1,0,0.0,0
R01625,provider,3,False,False,False,False,True,False,True,27.0267855363601,0,0,3.0,1
R01626,household,2,True,False,False,True,False,False,False,24.79231373048507,0,0,0.0,0
R01627,provider,3,True,False,False,False,False,False,False,3.9342126372679367,0,0,1.0,0
R01628,provider,1,True,False,True,False,False,True,False,25.153599202631305,0,0,1.0,0
R01629,provider,1,False,False,False,False,False,False,False,20.25037291135404,0,0,1.0,0
R01630,provider,3,False,True,False,False,False,False,False,24.46706013447109,0,0,1.0,0
R01631,household,1,True,False,False,True,False,True,False,10.684837944831077,1,0,0.0,0
R01632,provider,2,False,False,False,False,False,False,True,23.39658206810382,0,0,0.0,0
R01633,household,1,False,True,False,False,False,False,True,25.570037177177056,0,1,0.0,0
R01634,household,2,False,False,False,False,False,False,True,25.643266046004648,0,0,0.0,0
R01635,provider,3,False,False,False,False,False,False,False,19.69841152805994,0,0,1.0,0
R01636,household,2,False,True,True,False,False,False,True,29.925597891748563,0,1,0.0,0
R01637,household,3,False,False,False,False,False,True,False,9.85481593542269,0,0,0.0,0
R01638,provider,3,False,False,False,True,False,False,False,23.842914430303853,0,0,1.0,0
R01639,household,3,False,False,False,False,False,False,False,18.049691459747564,0,0,0.0,0
R01640,provider,3,False,True,False,True,False,False,False,16.777308833252714,0,0,0.0,0
R01641,household,3,True,False,False,False,False,True,False,10.761632481351597,1,0,0.0,0
R01642,household,2,False,True,False,False,False,False,False,21.01829201026119,0,0,0.0,0
R01643,household,3,False,False,False,False,False,True,True,14.026578895640581,0,0,0.0,0
R01644,household,1,True,True,True,False,False,False,False,21.890364067432277,0,0,0.0,0
R01645,household,3,False,False,False,False,False,False,False,9.047364987162048,0,0,0.0,0
R01646,provider,1,False,True,False,False,False,False,False,18.320747475704845,0,0,1.0,0
R01647,household,3,False,False,False,False,False,False,False,17.284986976032478,0,0,0.0,0
R01648,household,3,False,False,True,False,False,True,True,33.3851552667939,0,0,0.0,0
R01649,household,2,False,True,True,False,False,False,False,16.92806898591666,0,0,0.0,0
R01650,household,1,True,False,False,False,False,True,False,15.879358552682046,1,0,0.0,0
R01651,provider,2,False,False,False,False,False,False,False,14.960383824172782,0,0,1.0,0
R01652,provider,1,False,False,True,False,False,True,True,34.72043232737179,0,0,1.0,0
R01653,household,3,True,True,True,True,False,True,False,23.99491027436089,1,1,0.0,0
R01654,household,2,False,False,True,False,False,False,True,25.124406203037708,0,1,0.0,0
R01655,household,2,False,False,False,False,False,False,True,25.827903612716863,1,0,0.0,0
R01656,provider,3,True,False,False,False,False,False,False,8.596937456487318,1,0,1.0,0
R01657,household,3,True,False,False,True,False,False,False,20.330845205109245,0,0,0.0,0
R01658,household,3,False,False,False,False,False,False,False,7.441105753827205,0,0,0.0,0
R01659,provider,2,False,False,True,False,False,True,False,24.51816376914306,0,0,1.0,0
R01660,household,3,False,False,True,False,False,False,False,18.771729554947594,1,1,0.0,0
R01661,household,2,False,True,False,False,False,True,False,34.70058770946371,1,1,0.0,0
R01662,household,1,True,False,False,False,False,False,False,11.399186677654164,0,0,0.0,0
R01663,household,2,False,True,True,False,False,True,True,26.260738464701532,0,1,0.0,0
R01664,household,3,True,True,True,False,False,False,False,28.789726205538376,0,1,0.0,0
R01665,provider,3,False,False,False,False,False,False,False,25.148337841748486,0,0,1.0,0
R01666,household,2,True,False,False,False,False,True,False,15.727229617210957,1,0,0.0,0
R01667,household,2,False,False,False,False,False,True,False,21.661399461072364,0,0,0.0,0
R01668,household,2,False,True,False,False,False,False,False,18.011996138490524,1,1,0.0,0
R01669,household,1,True,False,False,True,False,True,False,21.044976287885373,0,0,0.0,0
R01670,household,1,False,False,False,False,False,False,False,13.807917384091022,1,0,0.0,0
R01671,household,2,True,False,False,True,False,False,False,17.464077583795593,1,0,0.0,0
R01672,household,1,True,False,False,True,False,True,False,10.797832649331909,1,0,0.0,0
R01673,household,3,False,False,False,False,False,True,False,20.838996082718538,0,1,0.0,0
R01674,household,1,True,False,False,True,False,True,False,22.39618936401085,1,0,0.0,0
R01675,provider,3,False,True,False,False,False,False,False,16.635483524136696,0,0,0.0,0
R01676,household,1,True,False,False,False,False,False,False,8.309694656491274,1,0,0.0,0
R01677,provider,2,False,False,True,False,False,True,False,24.285390005019764,0,0,2.0,1
R01678,household,3,False,False,True,False,False,False,True,29.408832290230194,0,1,0.0,0
R01679,household,3,False,False,False,False,False,True,True,22.501580995740767,0,0,0.0,0
R01680,provider,3,False,False,True,False,False,True,True,27.32541304995524,0,0,2.0,1
R01681,provider,2,False,False,True,False,False,True,False,10.464526681002171,0,0,1.0,0
R01682,provider,2,False,False,True,True,False,True,False,15.74292285880924,0,0,1.0,0
R01683,household,1,True,False,False,True,False,True,False,16.393395974007532,0,0,0.0,0
R01684,provider,1,False,False,False,False,False,True,False,26.495415231486213,0,0,1.0,0
R01685,household,2,False,False,False,True,False,False,False,14.162979654675146,1,0,0.0,0
R01686,provider,2,False,False,True,False,True,False,False,21.84128195597255,0,0,3.0,1
R01687,provider,1,False,False,False,False,True,True,False,18.30273067522365,1,0,2.0,1
R01688,provider,2,True,False,False,False,False,False,False,19.48768536511125,0,0,1.0,0
R01689,provider,2,False,False,False,False,True,True,True,33.00534196809575,0,0,2.0,1
R01690,household,1,False,False,False,False,False,False,True,33.93867970308048,0,0,0.0,0
R01691,household,1,False,False,False,False,False,False,True,24.22782774447698,0,0,0.0,0
R01692,household,1,True,True,False,False,False,False,True,16.393615904503058,0,0,0.0,0
R01693,provider,1,False,False,True,False,False,False,True,13.830800557811152,0,0,1.0,0
R01694,household,3,False,False,False,False,False,True,True,23.601421324979164,1,0,0.0,0
R01695,provider,2,True,False,False,False,False,False,False,10.505640175931683,0,0,1.0,0
R01696,household,1,True,False,True,True,False,True,False,24.662375232831902,1,0,0.0,0
R01697,household,2,False,False,False,False,False,False,True,21.80688681452344,0,0,0.0,0
R01698,provider,3,False,False,False,False,False,False,False,32.24763930015859,1,0,1.0,0
R01699,household,1,True,False,True,True,False,False,True,13.449619911484099,0,0,0.0,0
R01700,provider,2,False,False,False,True,False,False,True,24.768261603155537,0,0,1.0,0
R01701,household,2,False,False,False,False,False,False,True,19.131333713403144,0,1,0.0,0
R01702,household,2,False,True,False,False,False,True,True,24.401126387187237,0,0,0.0,0
R01703,provider,2,False,True,False,False,False,False,False,18.848516840043263,0,0,1.0,0
R01704,household,3,False,False,False,True,False,False,False,4.047771750754279,0,1,0.0,0
R01705,household,1,False,False,False,False,False,False,False,19.420956700728166,0,0,0.0,0
R01706,household,1,False,False,False,False,False,False,True,36.95319339265429,0,0,0.0,0
R01707,provider,3,False,False,False,False,False,False,False,15.279370209788443,0,0,1.0,0
R01708,household,2,True,False,False,False,False,True,False,21.98956639730304,0,0,0.0,0
R01709,household,3,False,False,True,False,False,True,True,34.03218611191987,0,0,0.0,0
R01710,household,3,False,False,False,False,False,False,False,17.016278999838022,0,0,0.0,0
R01711,household,2,False,True,True,False,False,False,False,14.5142388688111,0,0,0.0,0
